data;ID_motorista;mapa;caixas
2025-03-01;159;278565;4
2025-03-01;159;278565;12
2025-03-01;216;278571;1
2025-03-01;41;278558;1
2025-03-01;675;278570;3
2025-03-01;41;278558;2
2025-03-01;216;278571;1
2025-03-01;675;278570;4
2025-03-01;675;278570;6
2025-03-01;41;278558;6
2025-03-01;216;278571;8
2025-03-01;81;278569;1
2025-03-01;159;278565;4
2025-03-01;41;278558;1
2025-03-01;675;278570;9
2025-03-01;159;278565;3
2025-03-01;216;278571;10
2025-03-01;41;278558;3
2025-03-01;216;278571;1
2025-03-01;675;278570;10
2025-03-01;159;278565;9
2025-03-01;675;278570;4
2025-03-01;159;278565;5
2025-03-01;216;278571;5
2025-03-01;675;278570;4
2025-03-01;159;278565;18
2025-03-01;216;278571;6
2025-03-01;675;278570;3
2025-03-01;216;278571;3
2025-03-01;216;278571;1
2025-03-01;159;278565;7
2025-03-01;216;278571;2
2025-03-01;216;278571;1
2025-03-01;216;278571;1
2025-03-01;159;278565;5
2025-03-01;216;278571;2
2025-03-01;159;278565;1
2025-03-01;50;278573;5
2025-03-03;151;278592;2
2025-03-03;30;278580;1
2025-03-01;50;278573;7
2025-03-03;98;278588;2
2025-03-03;544;278594;11
2025-03-03;151;278592;13
2025-03-03;198;278586;7
2025-03-03;192;278593;4
2025-03-01;50;278573;6
2025-03-03;116;278584;12
2025-03-01;50;278573;7
2025-03-03;218;278583;39
2025-03-03;98;278588;10
2025-03-03;192;278593;5
2025-03-03;116;278584;14
2025-03-03;41;278607;2
2025-03-01;50;278573;3
2025-03-03;665;278604;6
2025-03-01;50;278573;6
2025-03-03;151;278592;10
2025-03-03;665;278604;3
2025-03-03;51;278581;48
2025-03-03;51;278581;33
2025-03-03;146;278587;48
2025-03-03;41;278607;1
2025-03-03;672;278606;4
2025-03-03;157;278596;54
2025-03-03;30;278580;245
2025-03-01;50;278573;3
2025-03-03;665;278604;16
2025-03-03;192;278593;5
2025-03-01;50;278573;8
2025-03-03;41;278607;3
2025-03-03;672;278606;4
2025-03-03;146;278587;1
2025-03-03;544;278594;55
2025-03-03;98;278588;37
2025-03-03;116;278584;2
2025-03-03;198;278586;13
2025-03-03;166;278591;22
2025-03-03;41;278607;1
2025-03-03;151;278592;21
2025-03-03;157;278596;23
2025-03-01;50;278573;3
2025-03-03;672;278606;2
2025-03-01;153;278551;39
2025-03-03;665;278604;3
2025-03-03;402;278601;3
2025-03-01;50;278573;2
2025-03-03;544;278594;7
2025-03-01;16;278563;47
2025-03-03;200;278590;165
2025-03-03;161;278602;6
2025-03-03;161;278602;17
2025-03-03;665;278604;6
2025-03-03;151;278592;6
2025-03-03;157;278596;12
2025-03-03;98;278588;17
2025-03-03;198;278586;20
2025-03-01;50;278573;5
2025-03-03;116;278584;19
2025-03-01;16;278563;20
2025-03-03;161;278602;4
2025-03-03;544;278594;7
2025-03-03;196;278603;4
2025-03-03;192;278593;26
2025-03-03;146;278587;9
2025-03-03;208;278582;13
2025-03-03;198;278586;2
2025-03-03;208;278582;1
2025-03-03;41;278607;11
2025-03-03;208;278582;15
2025-03-01;50;278573;5
2025-03-03;453;278597;51
2025-03-03;672;278606;10
2025-03-03;98;278588;18
2025-03-01;16;278563;5
2025-03-03;161;278602;20
2025-03-01;50;278573;7
2025-03-03;41;278607;3
2025-03-01;153;278551;11
2025-03-03;146;278587;9
2025-03-03;7;278599;4
2025-03-03;200;278590;84
2025-03-03;161;278602;1
2025-03-03;665;278604;31
2025-03-03;544;278594;5
2025-03-01;153;278551;1
2025-03-03;198;278586;4
2025-03-03;672;278606;10
2025-03-03;51;278581;50
2025-03-03;151;278592;44
2025-03-03;98;278588;9
2025-03-03;166;278591;37
2025-03-03;161;278602;17
2025-03-01;16;278563;6
2025-03-03;41;278607;8
2025-03-03;218;278583;5
2025-03-03;157;278596;47
2025-03-01;50;278573;4
2025-03-03;208;278582;1
2025-03-03;502;278605;58
2025-03-03;192;278593;11
2025-03-03;672;278606;8
2025-03-03;196;278603;1
2025-03-03;196;278603;32
2025-03-03;151;278592;4
2025-03-03;161;278602;5
2025-03-03;51;278581;12
2025-03-03;196;278603;13
2025-03-03;665;278604;7
2025-03-01;16;278563;2
2025-03-01;153;278551;2
2025-03-03;544;278594;2
2025-03-03;166;278591;5
2025-03-03;162;278595;179
2025-03-03;208;278582;5
2025-03-03;157;278596;16
2025-03-03;41;278607;3
2025-03-03;151;278592;5
2025-03-01;50;278573;7
2025-03-03;665;278604;4
2025-03-03;98;278588;19
2025-03-03;161;278602;18
2025-03-03;672;278606;24
2025-03-03;544;278594;3
2025-03-03;41;278607;2
2025-03-03;665;278604;6
2025-03-01;16;278563;7
2025-03-03;157;278596;3
2025-03-03;146;278587;41
2025-03-03;192;278593;11
2025-03-03;502;278605;2
2025-03-03;98;278588;12
2025-03-03;544;278594;5
2025-03-03;41;278607;1
2025-03-03;166;278591;8
2025-03-01;50;278573;9
2025-03-03;157;278596;7
2025-03-03;402;278601;48
2025-03-03;196;278603;26
2025-03-03;402;278601;18
2025-03-03;98;278588;10
2025-03-03;665;278604;15
2025-03-03;502;278605;3
2025-03-03;22;278600;17
2025-03-01;50;278573;3
2025-03-03;41;278607;2
2025-03-03;672;278606;4
2025-03-03;151;278592;17
2025-03-01;50;278573;2
2025-03-03;161;278602;6
2025-03-03;672;278606;3
2025-03-03;98;278588;5
2025-03-01;50;278573;1
2025-03-03;98;278588;23
2025-03-03;665;278604;4
2025-03-03;192;278593;8
2025-03-03;116;278584;130
2025-03-03;665;278604;1
2025-03-03;200;278590;99
2025-03-03;151;278592;4
2025-03-03;196;278603;29
2025-03-03;161;278602;5
2025-03-03;502;278605;3
2025-03-01;16;278563;24
2025-03-03;146;278587;43
2025-03-03;98;278588;6
2025-03-03;161;278602;5
2025-03-03;502;278605;4
2025-03-03;665;278604;11
2025-03-03;453;278597;209
2025-03-03;672;278606;16
2025-03-03;98;278588;4
2025-03-03;157;278596;39
2025-03-01;16;278563;19
2025-03-03;151;278592;8
2025-03-03;502;278605;3
2025-03-03;192;278593;3
2025-03-03;665;278604;18
2025-03-03;98;278588;3
2025-03-03;161;278602;19
2025-03-03;30;278580;13
2025-03-03;502;278605;2
2025-03-03;665;278604;15
2025-03-03;30;278580;8
2025-03-03;151;278592;6
2025-03-03;453;278597;64
2025-03-03;402;278601;83
2025-03-03;157;278596;24
2025-03-03;218;278583;10
2025-03-03;30;278580;9
2025-03-03;192;278593;8
2025-03-03;116;278584;3
2025-03-03;665;278604;2
2025-03-03;665;278604;12
2025-03-03;672;278606;8
2025-03-03;30;278580;6
2025-03-03;502;278605;2
2025-03-03;402;278601;2
2025-03-03;146;278587;9
2025-03-03;402;278601;4
2025-03-03;151;278592;4
2025-03-01;50;278573;1
2025-03-03;218;278583;5
2025-03-03;30;278580;34
2025-03-01;50;278573;3
2025-03-03;665;278604;12
2025-03-03;502;278605;8
2025-03-03;192;278593;8
2025-03-03;166;278591;4
2025-03-03;402;278601;1
2025-03-01;50;278573;6
2025-03-03;22;278600;10
2025-03-03;665;278604;2
2025-03-03;146;278587;20
2025-03-03;41;278607;6
2025-03-03;22;278600;3
2025-03-03;665;278604;8
2025-03-03;166;278591;10
2025-03-03;672;278606;8
2025-03-01;153;278551;95
2025-03-03;192;278593;8
2025-03-03;116;278584;33
2025-03-03;116;278584;32
2025-03-03;402;278601;6
2025-03-03;7;278599;10
2025-03-03;30;278580;3
2025-03-03;41;278607;1
2025-03-03;672;278606;2
2025-03-03;218;278583;16
2025-03-03;192;278593;8
2025-03-03;116;278584;6
2025-03-03;198;278586;1
2025-03-01;50;278573;11
2025-03-03;146;278587;8
2025-03-03;198;278586;1
2025-03-03;208;278582;1
2025-03-03;672;278606;4
2025-03-03;402;278601;10
2025-03-03;116;278584;3
2025-03-03;198;278586;9
2025-03-01;153;278551;98
2025-03-03;41;278607;1
2025-03-03;146;278587;10
2025-03-03;672;278606;6
2025-03-01;50;278573;15
2025-03-03;502;278605;5
2025-03-03;98;278588;9
2025-03-03;51;278581;66
2025-03-03;192;278593;12
2025-03-03;30;278580;13
2025-03-03;41;278607;2
2025-03-03;166;278591;17
2025-03-03;502;278605;7
2025-03-03;146;278587;6
2025-03-03;16;278598;55
2025-03-03;218;278583;1
2025-03-03;7;278599;16
2025-03-03;116;278584;10
2025-03-03;544;278594;70
2025-03-03;30;278580;9
2025-03-03;672;278606;2
2025-03-01;50;278573;4
2025-03-03;218;278583;5
2025-03-03;41;278607;3
2025-03-03;146;278587;2
2025-03-03;22;278600;46
2025-03-03;116;278584;2
2025-03-01;50;278573;3
2025-03-03;502;278605;9
2025-03-03;672;278606;9
2025-03-03;192;278593;10
2025-03-03;30;278580;65
2025-03-03;402;278601;3
2025-03-03;41;278607;3
2025-03-01;50;278573;2
2025-03-03;116;278584;3
2025-03-03;41;278607;2
2025-03-03;22;278600;3
2025-03-03;502;278605;1
2025-03-03;166;278591;7
2025-03-03;218;278583;21
2025-03-03;7;278599;12
2025-03-03;192;278593;8
2025-03-01;50;278573;1
2025-03-03;402;278601;23
2025-03-03;198;278586;26
2025-03-03;672;278606;13
2025-03-03;544;278594;30
2025-03-03;502;278605;3
2025-03-03;41;278607;3
2025-03-03;146;278587;8
2025-03-03;672;278606;1
2025-03-03;7;278599;9
2025-03-03;51;278581;77
2025-03-03;192;278593;8
2025-03-03;116;278584;22
2025-03-03;208;278582;35
2025-03-03;672;278606;4
2025-03-01;50;278573;16
2025-03-03;166;278591;8
2025-03-03;41;278607;3
2025-03-03;544;278594;4
2025-03-03;402;278601;29
2025-03-03;502;278605;10
2025-03-03;672;278606;8
2025-03-03;41;278607;2
2025-03-03;41;278607;2
2025-03-03;544;278594;7
2025-03-03;51;278581;12
2025-03-03;192;278593;6
2025-03-03;166;278591;10
2025-03-03;604;278585;35
2025-03-03;116;278584;25
2025-03-03;7;278599;1
2025-03-03;402;278601;19
2025-03-01;50;278573;21
2025-03-03;208;278582;13
2025-03-03;7;278599;4
2025-03-03;604;278585;1
2025-03-03;30;278580;7
2025-03-03;544;278594;2
2025-03-03;41;278607;2
2025-03-03;502;278605;25
2025-03-03;166;278591;4
2025-03-03;7;278599;1
2025-03-03;116;278584;11
2025-03-03;192;278593;6
2025-03-03;7;278599;27
2025-03-03;402;278601;17
2025-03-03;41;278607;2
2025-03-03;672;278606;16
2025-03-03;208;278582;17
2025-03-03;166;278591;5
2025-03-03;30;278580;4
2025-03-01;153;278551;14
2025-03-03;672;278606;4
2025-03-03;116;278584;7
2025-03-03;51;278581;1
2025-03-03;30;278580;5
2025-03-01;153;278551;4
2025-03-03;208;278582;11
2025-03-03;7;278599;6
2025-03-03;544;278594;8
2025-03-03;51;278581;2
2025-03-03;502;278605;18
2025-03-03;402;278601;15
2025-03-03;22;278600;46
2025-03-03;502;278605;4
2025-03-03;30;278580;6
2025-03-03;604;278585;37
2025-03-03;116;278584;3
2025-03-03;7;278599;3
2025-03-03;208;278582;3
2025-03-03;116;278584;1
2025-03-03;51;278581;5
2025-03-03;30;278580;7
2025-03-03;402;278601;23
2025-03-03;7;278599;24
2025-03-03;166;278591;10
2025-03-03;672;278606;3
2025-03-03;544;278594;28
2025-03-03;51;278581;3
2025-03-03;22;278600;25
2025-03-03;116;278584;14
2025-03-03;502;278605;2
2025-03-03;30;278580;3
2025-03-03;604;278585;12
2025-03-03;672;278606;7
2025-03-03;30;278580;6
2025-03-03;402;278601;3
2025-03-03;218;278583;37
2025-03-03;544;278594;4
2025-03-03;208;278582;7
2025-03-03;502;278605;36
2025-03-03;30;278580;7
2025-03-03;116;278584;12
2025-03-03;30;278580;8
2025-03-03;7;278599;5
2025-03-03;502;278605;6
2025-03-03;604;278585;7
2025-03-03;672;278606;19
2025-03-03;7;278599;18
2025-03-03;116;278584;8
2025-03-03;22;278600;51
2025-03-03;502;278605;3
2025-03-03;116;278584;2
2025-03-03;22;278600;5
2025-03-03;7;278599;5
2025-03-03;22;278600;18
2025-03-03;604;278585;33
2025-03-03;604;278585;3
2025-03-03;604;278585;23
2025-03-03;604;278585;11
2025-03-03;604;278585;5
2025-03-03;604;278585;15
2025-03-03;7;278599;1
2025-03-03;16;278598;4
2025-03-03;7;278599;6
2025-03-04;30;278618;5
2025-03-03;76;278589;6
2025-03-03;22;278600;28
2025-03-03;16;278598;5
2025-03-04;960;278619;118
2025-03-03;7;278599;3
2025-03-04;113;278652;5
2025-03-03;218;278583;49
2025-03-03;116;278584;24
2025-03-03;208;278582;9
2025-03-03;22;278600;5
2025-03-04;341;278648;7
2025-03-03;7;278599;22
2025-03-03;76;278589;14
2025-03-03;604;278585;29
2025-03-04;665;278630;284
2025-03-03;402;278601;5
2025-03-03;402;278601;31
2025-03-03;402;278601;12
2025-03-01;153;278551;26
2025-03-03;22;278600;3
2025-03-03;51;278581;3
2025-03-04;146;278637;1
2025-03-04;166;278640;24
2025-03-04;192;278638;8
2025-03-03;198;278586;3
2025-03-03;402;278601;4
2025-03-04;113;278652;6
2025-03-04;98;278641;21
2025-03-03;51;278581;2
2025-03-03;16;278598;27
2025-03-04;50;278620;33
2025-03-03;604;278585;3
2025-03-04;113;278652;14
2025-03-03;76;278589;19
2025-03-03;7;278599;5
2025-03-04;162;278639;43
2025-03-03;16;278598;4
2025-03-03;402;278601;11
2025-03-03;51;278581;6
2025-03-04;151;278629;15
2025-03-03;22;278600;19
2025-03-03;198;278586;19
2025-03-03;208;278582;11
2025-03-03;76;278589;5
2025-03-03;208;278582;4
2025-03-04;74;278632;100
2025-03-03;402;278601;12
2025-03-03;16;278598;8
2025-03-04;341;278648;65
2025-03-04;50;278620;15
2025-03-03;7;278599;8
2025-03-04;113;278652;9
2025-03-03;116;278584;56
2025-03-04;41;278627;1
2025-03-04;98;278641;24
2025-03-04;113;278652;2
2025-03-04;544;278643;29
2025-03-04;151;278629;13
2025-03-04;74;278632;31
2025-03-04;502;278644;10
2025-03-03;7;278599;22
2025-03-03;51;278581;17
2025-03-04;166;278640;24
2025-03-03;402;278601;5
2025-03-04;41;278627;2
2025-03-04;341;278648;2
2025-03-03;76;278589;5
2025-03-03;76;278589;7
2025-03-04;50;278620;1
2025-03-04;80;278653;3
2025-03-03;604;278585;24
2025-03-04;41;278627;1
2025-03-03;402;278601;17
2025-03-03;208;278582;6
2025-03-03;22;278600;25
2025-03-03;51;278581;9
2025-03-03;22;278600;35
2025-03-04;113;278652;11
2025-03-04;151;278629;12
2025-03-04;341;278648;8
2025-03-04;192;278638;52
2025-03-04;544;278643;21
2025-03-03;76;278589;3
2025-03-03;51;278581;6
2025-03-04;502;278644;8
2025-03-04;146;278637;62
2025-03-04;341;278648;9
2025-03-01;153;278551;26
2025-03-03;51;278581;3
2025-03-04;502;278644;8
2025-03-04;453;278634;209
2025-03-03;22;278600;4
2025-03-03;76;278589;2
2025-03-03;208;278582;3
2025-03-04;98;278641;26
2025-03-03;22;278600;3
2025-03-04;146;278637;5
2025-03-04;192;278638;6
2025-03-04;675;278650;41
2025-03-04;113;278652;15
2025-03-04;80;278653;9
2025-03-04;162;278639;45
2025-03-03;198;278586;26
2025-03-03;198;278586;25
2025-03-04;41;278627;8
2025-03-03;76;278589;3
2025-03-03;604;278585;8
2025-03-04;220;278635;54
2025-03-03;7;278599;19
2025-03-04;50;278620;24
2025-03-04;960;278619;1
2025-03-04;166;278640;50
2025-03-04;74;278632;117
2025-03-01;153;278551;14
2025-03-03;51;278581;5
2025-03-03;76;278589;3
2025-03-03;208;278582;13
2025-03-04;665;278630;109
2025-03-03;7;278599;12
2025-03-04;544;278643;24
2025-03-04;146;278637;21
2025-03-03;198;278586;1
2025-03-04;113;278652;4
2025-03-04;50;278620;3
2025-03-03;198;278586;4
2025-03-04;341;278648;15
2025-03-03;22;278600;2
2025-03-04;162;278639;10
2025-03-04;192;278638;17
2025-03-03;51;278581;4
2025-03-04;341;278648;2
2025-03-04;200;278642;137
2025-03-03;76;278589;2
2025-03-03;208;278582;4
2025-03-04;80;278653;7
2025-03-04;41;278627;6
2025-03-04;960;278619;1
2025-03-03;16;278598;16
2025-03-03;16;278598;80
2025-03-04;544;278643;12
2025-03-04;113;278652;15
2025-03-04;50;278620;3
2025-03-04;559;278649;79
2025-03-04;50;278620;1
2025-03-04;341;278648;8
2025-03-03;7;278599;4
2025-03-04;341;278648;3
2025-03-04;192;278638;4
2025-03-04;559;278649;2
2025-03-04;162;278639;8
2025-03-04;157;278636;135
2025-03-04;502;278644;8
2025-03-04;80;278653;5
2025-03-03;208;278582;3
2025-03-04;960;278619;6
2025-03-03;51;278581;6
2025-03-04;50;278620;2
2025-03-03;604;278585;9
2025-03-03;22;278600;11
2025-03-03;198;278586;9
2025-03-04;960;278619;4
2025-03-04;41;278627;3
2025-03-03;76;278589;8
2025-03-04;146;278637;15
2025-03-03;218;278583;24
2025-03-03;7;278599;4
2025-03-04;98;278641;28
2025-03-04;200;278642;31
2025-03-03;51;278581;10
2025-03-04;161;278631;192
2025-03-04;192;278638;1
2025-03-04;113;278652;1
2025-03-03;22;278600;2
2025-03-04;50;278620;2
2025-03-04;50;278620;3
2025-03-04;544;278643;16
2025-03-03;51;278581;2
2025-03-03;22;278600;2
2025-03-04;341;278648;26
2025-03-03;76;278589;3
2025-03-04;216;278645;112
2025-03-04;502;278644;8
2025-03-03;16;278598;3
2025-03-03;22;278600;5
2025-03-03;51;278581;4
2025-03-04;200;278642;24
2025-03-04;675;278650;2
2025-03-04;544;278643;13
2025-03-04;960;278619;24
2025-03-04;113;278652;4
2025-03-04;41;278627;10
2025-03-04;81;278647;27
2025-03-04;81;278647;5
2025-03-04;81;278647;159
2025-03-04;675;278650;1
2025-03-04;41;278627;1
2025-03-04;502;278644;12
2025-03-04;675;278650;5
2025-03-04;146;278637;37
2025-03-04;341;278648;12
2025-03-04;166;278640;27
2025-03-03;604;278585;30
2025-03-04;341;278648;1
2025-03-04;192;278638;19
2025-03-04;675;278650;6
2025-03-04;544;278643;15
2025-03-04;502;278644;10
2025-03-03;22;278600;35
2025-03-04;559;278649;20
2025-03-04;151;278629;92
2025-03-03;16;278598;70
2025-03-04;41;278627;1
2025-03-03;16;278598;81
2025-03-04;146;278637;2
2025-03-04;113;278652;1
2025-03-04;146;278637;2
2025-03-04;74;278632;99
2025-03-04;341;278648;13
2025-03-04;98;278641;28
2025-03-04;675;278650;4
2025-03-03;604;278585;5
2025-03-04;50;278620;17
2025-03-03;22;278600;1
2025-03-04;559;278649;11
2025-03-04;220;278635;62
2025-03-04;162;278639;38
2025-03-04;161;278631;70
2025-03-04;502;278644;8
2025-03-04;50;278620;7
2025-03-04;113;278652;8
2025-03-04;50;278620;2
2025-03-04;157;278636;70
2025-03-03;218;278583;6
2025-03-03;604;278585;3
2025-03-04;146;278637;8
2025-03-04;192;278638;32
2025-03-04;341;278648;12
2025-03-03;51;278581;2
2025-03-04;113;278652;1
2025-03-03;7;278599;123
2025-03-03;16;278598;5
2025-03-04;166;278640;20
2025-03-04;559;278649;2
2025-03-04;146;278637;7
2025-03-04;157;278636;11
2025-03-04;675;278650;38
2025-03-03;198;278586;19
2025-03-04;341;278648;5
2025-03-04;113;278652;14
2025-03-04;502;278644;11
2025-03-03;22;278600;
2025-03-03;604;278585;8
2025-03-04;192;278638;15
2025-03-04;216;278645;38
2025-03-04;157;278636;7
2025-03-04;665;278630;103
2025-03-03;16;278598;12
2025-03-04;675;278650;7
2025-03-04;50;278620;9
2025-03-04;502;278644;6
2025-03-04;166;278640;21
2025-03-04;113;278652;9
2025-03-04;960;278619;292
2025-03-04;502;278644;7
2025-03-04;216;278645;14
2025-03-04;544;278643;13
2025-03-04;559;278649;6
2025-03-04;80;278653;94
2025-03-04;98;278641;19
2025-03-04;113;278652;3
2025-03-04;161;278631;93
2025-03-04;50;278620;5
2025-03-04;675;278650;14
2025-03-04;151;278629;5
2025-03-03;604;278585;12
2025-03-04;81;278647;23
2025-03-04;50;278620;5
2025-03-04;113;278652;3
2025-03-04;559;278649;13
2025-03-04;544;278643;12
2025-03-04;113;278652;1
2025-03-03;218;278583;3
2025-03-03;604;278585;4
2025-03-03;208;278582;11
2025-03-03;76;278589;7
2025-03-04;98;278641;26
2025-03-04;151;278629;5
2025-03-04;113;278652;3
2025-03-03;22;278600;7
2025-03-03;22;278600;3
2025-03-03;51;278581;10
2025-03-04;675;278650;18
2025-03-04;113;278652;1
2025-03-04;50;278620;9
2025-03-04;113;278652;1
2025-03-04;559;278649;14
2025-03-04;166;278640;20
2025-03-03;208;278582;6
2025-03-04;113;278652;1
2025-03-04;544;278643;12
2025-03-04;216;278645;22
2025-03-04;151;278629;5
2025-03-04;338;278626;150
2025-03-03;604;278585;10
2025-03-04;41;278627;1
2025-03-04;162;278639;36
2025-03-04;200;278642;30
2025-03-03;16;278598;3
2025-03-04;98;278641;22
2025-03-04;151;278629;7
2025-03-04;559;278649;9
2025-03-04;113;278652;9
2025-03-04;544;278643;12
2025-03-04;502;278644;8
2025-03-03;76;278589;5
2025-03-04;559;278649;2
2025-03-04;672;278651;29
2025-03-03;208;278582;6
2025-03-04;196;278628;8
2025-03-04;151;278629;3
2025-03-04;41;278627;6
2025-03-03;198;278586;3
2025-03-04;166;278640;18
2025-03-03;16;278598;2
2025-03-04;216;278645;12
2025-03-04;113;278652;15
2025-03-04;159;278646;44
2025-03-04;98;278641;22
2025-03-03;604;278585;9
2025-03-03;16;278598;9
2025-03-04;675;278650;5
2025-03-04;50;278620;42
2025-03-04;113;278652;1
2025-03-04;196;278628;24
2025-03-04;41;278627;7
2025-03-04;559;278649;12
2025-03-04;80;278653;1
2025-03-03;16;278598;10
2025-03-04;559;278649;8
2025-03-03;208;278582;1
2025-03-03;76;278589;18
2025-03-04;151;278629;5
2025-03-04;220;278635;66
2025-03-03;604;278585;6
2025-03-04;216;278645;13
2025-03-03;16;278598;35
2025-03-04;200;278642;39
2025-03-04;675;278650;8
2025-03-04;41;278627;1
2025-03-04;196;278628;62
2025-03-04;675;278650;5
2025-03-04;113;278652;12
2025-03-04;159;278646;31
2025-03-04;151;278629;19
2025-03-04;559;278649;5
2025-03-04;216;278645;4
2025-03-04;113;278652;8
2025-03-04;960;278619;1
2025-03-04;41;278627;2
2025-03-04;50;278620;14
2025-03-03;51;278581;20
2025-03-03;76;278589;7
2025-03-04;50;278620;3
2025-03-04;502;278644;5
2025-03-04;675;278650;8
2025-03-04;41;278627;1
2025-03-04;113;278652;8
2025-03-04;960;278619;8
2025-03-04;216;278645;3
2025-03-03;76;278589;4
2025-03-03;51;278581;3
2025-03-04;41;278627;1
2025-03-04;216;278645;2
2025-03-04;50;278620;3
2025-03-04;113;278652;11
2025-03-03;51;278581;11
2025-03-04;672;278651;7
2025-03-04;113;278652;1
2025-03-04;159;278646;26
2025-03-04;41;278627;2
2025-03-03;16;278598;12
2025-03-04;502;278644;10
2025-03-04;672;278651;10
2025-03-04;41;278627;2
2025-03-04;50;278620;14
2025-03-04;216;278645;6
2025-03-04;675;278650;21
2025-03-04;672;278651;4
2025-03-03;604;278585;27
2025-03-04;113;278652;3
2025-03-03;76;278589;28
2025-03-03;51;278581;24
2025-03-03;76;278589;9
2025-03-04;41;278627;1
2025-03-04;216;278645;6
2025-03-03;51;278581;3
2025-03-03;51;278581;3
2025-03-04;672;278651;3
2025-03-04;672;278651;6
2025-03-04;196;278628;7
2025-03-03;604;278585;14
2025-03-04;159;278646;25
2025-03-03;76;278589;4
2025-03-04;672;278651;3
2025-03-04;41;278627;3
2025-03-04;41;278627;4
2025-03-03;76;278589;3
2025-03-04;338;278626;297
2025-03-03;51;278581;7
2025-03-04;196;278628;9
2025-03-04;196;278628;52
2025-03-04;502;278644;10
2025-03-04;672;278651;13
2025-03-04;50;278620;2
2025-03-04;502;278644;1
2025-03-04;502;278644;1
2025-03-04;159;278646;100
2025-03-04;159;278646;21
2025-03-04;50;278620;4
2025-03-04;159;278646;5
2025-03-04;672;278651;20
2025-03-04;502;278644;8
2025-03-04;196;278628;11
2025-03-04;502;278644;9
2025-03-04;502;278644;9
2025-03-04;502;278644;11
2025-03-04;50;278620;12
2025-03-04;196;278628;11
2025-03-04;502;278644;5
2025-03-04;159;278646;21
2025-03-04;672;278651;10
2025-03-04;196;278628;7
2025-03-04;672;278651;17
2025-03-04;196;278628;8
